generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,back_flux,attenuation_back_vs_front,h3_total,heat_frac_l1,score
10,gen10_013__Li2O__Be__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,Be,0,0.9,W,0,1,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.6945e+00 seconds |    Reading cross sections          = 6.5809e+00 seconds |  Total time in simulation          = 5.9754e+02 seconds |    Time in transport only          = 5.8290e+02 seconds |    Time in active batches          = 5.9754e+02 seconds |    Time accumulating tallies       = 1.4579e+01 seconds |    Time writing statepoints        = 4.1041e-02 seconds |  Total time for finalization       = 1.8831e-03 seconds |  Total time elapsed                = 6.0426e+02 seconds |  Calculation Rate (active)         = 40164.9 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.46633 +/- 0.00014 |  | ,0.16422099971987422,0.012647043426719098,0.07701233976344218,0.048541704977851825,0.22281657275635422,0.008794262846918645
10,gen10_014__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_60_30_10_wt,0,1,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.4946e+00 seconds |    Reading cross sections          = 5.3981e+00 seconds |  Total time in simulation          = 5.4882e+02 seconds |    Time in transport only          = 5.3498e+02 seconds |    Time in active batches          = 5.4882e+02 seconds |    Time accumulating tallies       = 1.3818e+01 seconds |    Time writing statepoints        = 1.8382e-02 seconds |  Total time for finalization       = 1.9160e-03 seconds |  Total time elapsed                = 5.5435e+02 seconds |  Calculation Rate (active)         = 43729.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05643 +/- 0.00011 |  | ,0.17355165526821048,0.011134564228424713,0.06415706154583842,0.12055354731590176,0.19988183290866265,0.003065659802027139
10,gen10_015__SiC__W_Ti_B4C_60_30_10_wt__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,SiC,0,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,W,0,1,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0988e+01 seconds |    Reading cross sections          = 1.0903e+01 seconds |  Total time in simulation          = 6.5133e+02 seconds |    Time in transport only          = 6.3726e+02 seconds |    Time in active batches          = 6.5133e+02 seconds |    Time accumulating tallies       = 1.4024e+01 seconds |    Time writing statepoints        = 2.9298e-02 seconds |  Total time for finalization       = 1.6335e-03 seconds |  Total time elapsed                = 6.6236e+02 seconds |  Calculation Rate (active)         = 36847.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.23532 +/- 0.00014 |  | ,0.177327393630596,0.00811490507548606,0.04576227569436242,0.007825053250698672,0.17203366328404363,0.020910216345244436
10,gen10_016__Li2O__W_Ti_B4C_60_30_10_wt__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,W,0,1,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7115e+00 seconds |    Reading cross sections          = 9.5809e+00 seconds |  Total time in simulation          = 6.4249e+02 seconds |    Time in transport only          = 6.2827e+02 seconds |    Time in active batches          = 6.4249e+02 seconds |    Time accumulating tallies       = 1.4155e+01 seconds |    Time writing statepoints        = 4.6295e-02 seconds |  Total time for finalization       = 1.8892e-02 seconds |  Total time elapsed                = 6.5227e+02 seconds |  Calculation Rate (active)         = 37354.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.22243 +/- 0.00012 |  | ,0.17657497872692385,0.0077131312846073705,0.04368190408526599,0.05698859109449632,0.20619682138942494,0.004249892837503415
10,gen10_017__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.9,0.8,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.9173e+00 seconds |    Reading cross sections          = 7.7938e+00 seconds |  Total time in simulation          = 5.4061e+02 seconds |    Time in transport only          = 5.2615e+02 seconds |    Time in active batches          = 5.4061e+02 seconds |    Time accumulating tallies       = 1.4387e+01 seconds |    Time writing statepoints        = 5.0010e-02 seconds |  Total time for finalization       = 2.2961e-02 seconds |  Total time elapsed                = 5.4859e+02 seconds |  Calculation Rate (active)         = 44394.2 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.01423 +/- 0.00011 |  | ,0.17323782766727625,0.011062540354616644,0.06385753333194388,0.12439824460629938,0.19369721663408324,0.002945424801989499
10,gen10_018__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.1386e+00 seconds |    Reading cross sections          = 2.0735e+00 seconds |  Total time in simulation          = 5.5045e+02 seconds |    Time in transport only          = 5.3556e+02 seconds |    Time in active batches          = 5.5045e+02 seconds |    Time accumulating tallies       = 1.4821e+01 seconds |    Time writing statepoints        = 5.3731e-02 seconds |  Total time for finalization       = 1.9605e-03 seconds |  Total time elapsed                = 5.5261e+02 seconds |  Calculation Rate (active)         = 43601 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602344,0.010777213009325227,0.06210413735699212,0.11984188496550773,0.19983690493051062,0.0029843684261247846
10,gen10_019__W_Ti_B4C_Al2O3_55_25_10_10_wt__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,W_Ti_B4C_Al2O3_55_25_10_10_wt,0,1,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_60_30_10_wt,0,1,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7769e+00 seconds |    Reading cross sections          = 9.6581e+00 seconds |  Total time in simulation          = 6.0167e+02 seconds |    Time in transport only          = 5.8731e+02 seconds |    Time in active batches          = 6.0167e+02 seconds |    Time accumulating tallies       = 1.4296e+01 seconds |    Time writing statepoints        = 4.0312e-02 seconds |  Total time for finalization       = 1.6034e-02 seconds |  Total time elapsed                = 6.1150e+02 seconds |  Calculation Rate (active)         = 39888.9 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11779 +/- 0.00013 |  | ,0.20917195605619873,0.00878019725893975,0.04197597720308526,0.06977113523283314,0.307552474242644,0.003670252743905497
10,gen10_020__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.5706e+00 seconds |    Reading cross sections          = 5.4223e+00 seconds |  Total time in simulation          = 5.5016e+02 seconds |    Time in transport only          = 5.3605e+02 seconds |    Time in active batches          = 5.5016e+02 seconds |    Time accumulating tallies       = 1.4049e+01 seconds |    Time writing statepoints        = 3.7112e-02 seconds |  Total time for finalization       = 1.7043e-02 seconds |  Total time elapsed                = 5.5579e+02 seconds |  Calculation Rate (active)         = 43624 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602377,0.010777213009325225,0.062104137356991995,0.11984188496550768,0.19983690493051082,0.00298436842612478
10,gen10_021__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__15_20_25_40,W_Ti_B4C_60_30_10_wt,0,1,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1420e+01 seconds |    Reading cross sections          = 1.1299e+01 seconds |  Total time in simulation          = 5.9719e+02 seconds |    Time in transport only          = 5.8352e+02 seconds |    Time in active batches          = 5.9719e+02 seconds |    Time accumulating tallies       = 1.3633e+01 seconds |    Time writing statepoints        = 1.5893e-02 seconds |  Total time for finalization       = 7.6754e-03 seconds |  Total time elapsed                = 6.0867e+02 seconds |  Calculation Rate (active)         = 40188.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14698 +/- 0.00012 |  | ,0.21667855848061923,0.0075215906310073105,0.03471312844127158,0.05673990743041006,0.43092990301045037,0.004022686102149224
10,gen10_022__Li2O__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,PbLi,0.3,1,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2884e+01 seconds |    Reading cross sections          = 1.2768e+01 seconds |  Total time in simulation          = 4.8298e+02 seconds |    Time in transport only          = 4.6896e+02 seconds |    Time in active batches          = 4.8298e+02 seconds |    Time accumulating tallies       = 1.3961e+01 seconds |    Time writing statepoints        = 4.2524e-02 seconds |  Total time for finalization       = 1.7915e-03 seconds |  Total time elapsed                = 4.9588e+02 seconds |  Calculation Rate (active)         = 49692 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15048 +/- 0.00011 |  | ,0.1622399148005333,0.018847539267525745,0.11617079120571501,0.1171897093090431,0.22059657404711394,0.0058023572750878155
10,gen10_023__Li2O__W_Ti_B4C_60_30_10_wt__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__20p0cm__10_20_30_40,Li2O,0.9,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.9,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.8996e+00 seconds |    Reading cross sections          = 3.8177e+00 seconds |  Total time in simulation          = 5.3345e+02 seconds |    Time in transport only          = 5.1921e+02 seconds |    Time in active batches          = 5.3345e+02 seconds |    Time accumulating tallies       = 1.4187e+01 seconds |    Time writing statepoints        = 4.6348e-02 seconds |  Total time for finalization       = 1.7890e-02 seconds |  Total time elapsed                = 5.3739e+02 seconds |  Calculation Rate (active)         = 44989.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04493 +/- 0.00010 |  | ,0.17353454162602366,0.01077721300932523,0.062104137356992065,0.11984188496550746,0.19983690493051087,0.0029843684261247885
