campaign,run_name,front_material,back_material,thickness_cm,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,low_energy_build_ratio,spectrum_softening_factor,composite_score
stack,stack__W__TiB2__5p0cm,W,TiB2,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.1159e-01 seconds |    Reading cross sections          = 5.0726e-01 seconds |  Total time in simulation          = 4.0020e+01 seconds |    Time in transport only          = 3.9985e+01 seconds |    Time in active batches          = 4.0020e+01 seconds |    Time accumulating tallies       = 2.8121e-02 seconds |    Time writing statepoints        = 3.1525e-03 seconds |  Total time for finalization       = 9.6935e-04 seconds |  Total time elapsed                = 4.0535e+01 seconds |  Calculation Rate (active)         = 599706 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.26882 +/- 0.00010 |  | ,0.06958789387235026,0.07095067139097874,0.03804745165258716,1.0195835430962794,0.5467538897265687,0.5503675331136335,0.5222468382521156,0.9551771794647244,0.8874473735968995
stack,stack__W__TiB2__10p0cm,W,TiB2,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.1643e-01 seconds |    Reading cross sections          = 5.1196e-01 seconds |  Total time in simulation          = 4.5143e+01 seconds |    Time in transport only          = 4.5019e+01 seconds |    Time in active batches          = 4.5143e+01 seconds |    Time accumulating tallies       = 1.1750e-01 seconds |    Time writing statepoints        = 2.9684e-03 seconds |  Total time for finalization       = 8.8552e-04 seconds |  Total time elapsed                = 4.5663e+01 seconds |  Calculation Rate (active)         = 531641 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.42911 +/- 0.00012 |  | ,0.15394828015361478,0.13220363055498005,0.03986694617199409,0.858753539975002,0.2589632448781728,0.25144266365025053,0.30806182462595383,1.189596711965683,0.27242648680690157
stack,stack__W__Pb__2p0cm,W,Pb,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.3210e-01 seconds |    Reading cross sections          = 5.2741e-01 seconds |  Total time in simulation          = 3.4048e+01 seconds |    Time in transport only          = 3.3804e+01 seconds |    Time in active batches          = 3.4048e+01 seconds |    Time accumulating tallies       = 2.3771e-01 seconds |    Time writing statepoints        = 3.1379e-03 seconds |  Total time for finalization       = 8.8746e-04 seconds |  Total time elapsed                = 3.4584e+01 seconds |  Calculation Rate (active)         = 704882 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.18587 +/- 0.00008 |  | ,0.022763494265096967,0.02451944043288964,0.020012355622369655,1.0771386917730397,0.8791425160527483,0.8588608853880785,0.7090833170339372,0.8065624220052611,2.0261341108716504
stack,stack__W__Pb__5p0cm,W,Pb,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.9919e-01 seconds |    Reading cross sections          = 5.9081e-01 seconds |  Total time in simulation          = 4.4272e+01 seconds |    Time in transport only          = 4.3553e+01 seconds |    Time in active batches          = 4.4272e+01 seconds |    Time accumulating tallies       = 7.1111e-01 seconds |    Time writing statepoints        = 3.3807e-03 seconds |  Total time for finalization       = 8.9727e-04 seconds |  Total time elapsed                = 4.4874e+01 seconds |  Calculation Rate (active)         = 542105 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.39403 +/- 0.00010 |  | ,0.06971731212985487,0.07152464074863564,0.043651874689416656,1.0259236703706314,0.6261267589908092,0.5766287656587411,0.49241459080097577,0.7864455299639733,1.2552292836082486
stack,stack__W__Pb__10p0cm,W,Pb,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0721e-01 seconds |    Reading cross sections          = 5.9876e-01 seconds |  Total time in simulation          = 4.4006e+01 seconds |    Time in transport only          = 4.3913e+01 seconds |    Time in active batches          = 4.4006e+01 seconds |    Time accumulating tallies       = 8.6012e-02 seconds |    Time writing statepoints        = 3.1006e-03 seconds |  Total time for finalization       = 9.0805e-04 seconds |  Total time elapsed                = 4.4617e+01 seconds |  Calculation Rate (active)         = 545380 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.59594 +/- 0.00009 |  | ,0.153937478193792,0.13094909982573108,0.050115222128039205,0.8506641875793182,0.32555569128493267,0.28018647181126827,0.2403169127106763,0.7381745094458578,0.5645981898196459
stack,stack__W__W_Ti_B4C_60_30_10_wt__2p0cm,W,W_Ti_B4C_60_30_10_wt,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.1358e-01 seconds |    Reading cross sections          = 6.0881e-01 seconds |  Total time in simulation          = 3.7127e+01 seconds |    Time in transport only          = 3.5325e+01 seconds |    Time in active batches          = 3.7127e+01 seconds |    Time accumulating tallies       = 8.3128e-03 seconds |    Time writing statepoints        = 1.7900e+00 seconds |  Total time for finalization       = 7.7671e-04 seconds |  Total time elapsed                = 3.7744e+01 seconds |  Calculation Rate (active)         = 646423 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17351 +/- 0.00008 |  | ,0.024050499988150367,0.027205672354378867,0.0196202379928758,1.1311894708127916,0.8157933515952954,0.7885293499604128,0.7379219993408337,0.9045452477640337,1.6130429698652111
stack,stack__W__W_Ti_B4C_60_30_10_wt__5p0cm,W,W_Ti_B4C_60_30_10_wt,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.9626e-01 seconds |    Reading cross sections          = 5.9160e-01 seconds |  Total time in simulation          = 4.6467e+01 seconds |    Time in transport only          = 4.6400e+01 seconds |    Time in active batches          = 4.6467e+01 seconds |    Time accumulating tallies       = 6.0416e-02 seconds |    Time writing statepoints        = 3.1741e-03 seconds |  Total time for finalization       = 9.4759e-04 seconds |  Total time elapsed                = 4.7067e+01 seconds |  Calculation Rate (active)         = 516495 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.34383 +/- 0.00010 |  | ,0.0734454564376512,0.0860038271410969,0.040784762255648546,1.1709890756020649,0.5553068118008261,0.45962201504871664,0.7389897635390021,1.3307774149932132,0.6090710876808304
stack,stack__W__W_Ti_B4C_60_30_10_wt__10p0cm,W,W_Ti_B4C_60_30_10_wt,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0777e-01 seconds |    Reading cross sections          = 6.0309e-01 seconds |  Total time in simulation          = 5.6477e+01 seconds |    Time in transport only          = 5.6411e+01 seconds |    Time in active batches          = 5.6477e+01 seconds |    Time accumulating tallies       = 5.8975e-02 seconds |    Time writing statepoints        = 3.1581e-03 seconds |  Total time for finalization       = 9.5108e-04 seconds |  Total time elapsed                = 5.7088e+01 seconds |  Calculation Rate (active)         = 424951 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.49330 +/- 0.00013 |  | ,0.15722613167661817,0.16278540403487657,0.04004559211844643,1.0353584502714388,0.2547006130050441,0.17139103049740168,0.5410156528742109,2.124123874273026,0.1404597995201241
stack,stack__W__W_Ti_B4C_Cr_55_25_10_10_wt__2p0cm,W,W_Ti_B4C_Cr_55_25_10_10_wt,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8718e-01 seconds |    Reading cross sections          = 7.8261e-01 seconds |  Total time in simulation          = 3.5989e+01 seconds |    Time in transport only          = 3.5964e+01 seconds |    Time in active batches          = 3.5989e+01 seconds |    Time accumulating tallies       = 1.8004e-02 seconds |    Time writing statepoints        = 3.3130e-03 seconds |  Total time for finalization       = 9.7625e-04 seconds |  Total time elapsed                = 3.6782e+01 seconds |  Calculation Rate (active)         = 666864 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16797 +/- 0.00008 |  | ,0.023924788134621185,0.026932384094141105,0.01950796332137108,1.1257104532168323,0.8153870877185078,0.7917948495441322,0.7338361664337303,0.8999850224378461,1.6233674424950895
stack,stack__W__W_Ti_B4C_Cr_55_25_10_10_wt__5p0cm,W,W_Ti_B4C_Cr_55_25_10_10_wt,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.6591e-01 seconds |    Reading cross sections          = 7.6148e-01 seconds |  Total time in simulation          = 4.8747e+01 seconds |    Time in transport only          = 4.8718e+01 seconds |    Time in active batches          = 4.8747e+01 seconds |    Time accumulating tallies       = 2.1513e-02 seconds |    Time writing statepoints        = 3.2511e-03 seconds |  Total time for finalization       = 9.5980e-04 seconds |  Total time elapsed                = 4.9518e+01 seconds |  Calculation Rate (active)         = 492336 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.33628 +/- 0.00011 |  | ,0.07312453108109132,0.08478914210411076,0.040466897125974635,1.1595170710918337,0.5533970136656184,0.4648042000365428,0.7196472943469208,1.3004177409227318,0.6233522078296865
stack,stack__W__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm,W,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.7398e-01 seconds |    Reading cross sections          = 7.6933e-01 seconds |  Total time in simulation          = 5.8307e+01 seconds |    Time in transport only          = 5.8241e+01 seconds |    Time in active batches          = 5.8307e+01 seconds |    Time accumulating tallies       = 5.8340e-02 seconds |    Time writing statepoints        = 3.1639e-03 seconds |  Total time for finalization       = 9.3968e-04 seconds |  Total time elapsed                = 5.9086e+01 seconds |  Calculation Rate (active)         = 411616 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.48947 +/- 0.00012 |  | ,0.157001355576939,0.16050545351651974,0.03999618344532447,1.022318902449626,0.2547505612187165,0.1759465233272293,0.5273636584266106,2.0701177493209935,0.14471304198955406
stack,stack__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__2p0cm,W,W_Ti_B4C_Al2O3_55_25_10_10_wt,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7525e-01 seconds |    Reading cross sections          = 9.6998e-01 seconds |  Total time in simulation          = 3.5744e+01 seconds |    Time in transport only          = 3.5724e+01 seconds |    Time in active batches          = 3.5744e+01 seconds |    Time accumulating tallies       = 1.2489e-02 seconds |    Time writing statepoints        = 3.3004e-03 seconds |  Total time for finalization       = 9.5767e-04 seconds |  Total time elapsed                = 3.6723e+01 seconds |  Calculation Rate (active)         = 671445 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15722 +/- 0.00008 |  | ,0.023872440424604888,0.02674923637197594,0.01926439402963747,1.1205069903287304,0.8069721271471689,0.7960858039565641,0.7101372623456381,0.8800022187361181,1.6470312811703074
stack,stack__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__5p0cm,W,W_Ti_B4C_Al2O3_55_25_10_10_wt,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9556e-01 seconds |    Reading cross sections          = 9.9037e-01 seconds |  Total time in simulation          = 4.7993e+01 seconds |    Time in transport only          = 4.7946e+01 seconds |    Time in active batches          = 4.7993e+01 seconds |    Time accumulating tallies       = 3.9298e-02 seconds |    Time writing statepoints        = 3.3567e-03 seconds |  Total time for finalization       = 9.7142e-04 seconds |  Total time elapsed                = 4.8993e+01 seconds |  Calculation Rate (active)         = 500073 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.31792 +/- 0.00011 |  | ,0.07310686593544927,0.08461491936938487,0.03966849334481794,1.157414126384474,0.5426096829242248,0.46741745929686995,0.7305735284161043,1.346407097780479,0.5913775437006542
stack,stack__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm,W,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.6616e-01 seconds |    Reading cross sections          = 9.6089e-01 seconds |  Total time in simulation          = 5.8392e+01 seconds |    Time in transport only          = 5.8308e+01 seconds |    Time in active batches          = 5.8392e+01 seconds |    Time accumulating tallies       = 7.7630e-02 seconds |    Time writing statepoints        = 3.4652e-03 seconds |  Total time for finalization       = 9.6941e-04 seconds |  Total time elapsed                = 5.9363e+01 seconds |  Calculation Rate (active)         = 411012 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.46960 +/- 0.00013 |  | ,0.1570694278601294,0.1612113426263434,0.03871540901073082,1.0263699615045545,0.24648596189709787,0.17598374458737975,0.562186880097981,2.280806889661844,0.12708813086010406
stack,stack__Pb__B4C__2p0cm,Pb,B4C,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.6573e-01 seconds |    Reading cross sections          = 3.4093e-01 seconds |  Total time in simulation          = 3.3912e+01 seconds |    Time in transport only          = 3.3087e+01 seconds |    Time in active batches          = 3.3912e+01 seconds |    Time accumulating tallies       = 5.0121e-01 seconds |    Time writing statepoints        = 3.2004e-01 seconds |  Total time for finalization       = 7.7840e-04 seconds |  Total time elapsed                = 3.4380e+01 seconds |  Calculation Rate (active)         = 707716 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06004 +/- 0.00006 |  | ,0.02024348408320574,0.021603836727163178,0.017676767201623568,1.0671995313833356,0.8732077506504152,0.9041725334845571,0.7128488219470034,0.8163564986880086,2.0367795411521676
stack,stack__Pb__B4C__5p0cm,Pb,B4C,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.6405e-01 seconds |    Reading cross sections          = 3.5574e-01 seconds |  Total time in simulation          = 4.5816e+01 seconds |    Time in transport only          = 4.4569e+01 seconds |    Time in active batches          = 4.5816e+01 seconds |    Time accumulating tallies       = 1.2377e+00 seconds |    Time writing statepoints        = 5.1506e-03 seconds |  Total time for finalization       = 9.2764e-04 seconds |  Total time elapsed                = 4.6183e+01 seconds |  Calculation Rate (active)         = 523829 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13938 +/- 0.00008 |  | ,0.058806695834450216,0.060999735808555486,0.03812271030152467,1.0372923515423993,0.6482715915351867,0.6654001322386447,0.7210331439184139,1.1122393042242689,0.9706828289279396
stack,stack__Pb__B4C__10p0cm,Pb,B4C,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.6385e-01 seconds |    Reading cross sections          = 4.5521e-01 seconds |  Total time in simulation          = 3.6491e+01 seconds |    Time in transport only          = 3.6335e+01 seconds |    Time in active batches          = 3.6491e+01 seconds |    Time accumulating tallies       = 1.4951e-01 seconds |    Time writing statepoints        = 3.0612e-03 seconds |  Total time for finalization       = 8.9508e-04 seconds |  Total time elapsed                = 3.6958e+01 seconds |  Calculation Rate (active)         = 657693 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25417 +/- 0.00010 |  | ,0.12613360097975654,0.1184352569160404,0.048232114723715705,0.9389667463394495,0.3823891044818152,0.38136625373811683,0.6591698540737599,1.7238196547713112,0.30642382065100315
