edge_drive,v_tor,v_pol,tct_gain,edge_shear,residual_instability,stability_margin,stability_window_shift,event_amplitude,event_frequency,heat_pulse_severity,wetted_fraction,peak_heat_flux,divertor_load_proxy,freq_severity_product,damage_index
0.85,0.0,0.0,0.2,0.0,0.6946536846390156,-0.6946536846390156,0.06999999999999999,1.3851093165821788,1.0884999999999998,1.4194323254470853,0.14304234783924746,9.923161545434494,6.946856318438901,1.5450520862491521,3.8121944465050346
1.15,0.4,0.0,0.0,5.0,0.8628465406947896,-0.8628465406947896,0.12098253125006767,1.696266100285361,1.3591297870199024,1.8668364116162384,0.1979602173187709,9.43036149839194,6.783127718020444,2.537272974520977,3.909139463321281
1.15,0.0,0.3,0.2,2.4375,0.8174183704744051,-0.8174183704744051,0.11126077838728139,1.6122239853776497,1.3607607783872813,1.7750795957495056,0.1797191827515609,9.876962317391177,7.041303364816592,2.4154586924114776,3.9998474058464084
1.15,0.2,0.0,0.2,2.5,0.82240071203277,-0.82240071203277,0.13980702325584246,1.6214413172606246,1.3656899005250007,1.7874658371851504,0.18031919488556947,9.912787367531648,7.068924831910374,2.441124041377225,4.01703613701722
1.15,0.0,0.0,0.6,0.0,0.7930604063124245,-0.7930604063124245,0.21,1.5671617516779854,1.3754999999999997,1.7319331382494088,0.17029867738254104,10.16997410002766,7.216659763405273,2.382274031662061,4.069049546254925
0.7,0.0,0.0,0.0,0.0,0.7,-0.7,0.0,1.395,0.945,1.3735169999999999,0.12234999999999999,11.226129955046996,7.777715420780548,1.2979735649999997,4.163995786514099
1.15,0.0,0.1,0.4,0.8125,0.8074971934699963,-0.8074971934699963,0.154521612772652,1.5938698079194933,1.3660216127726519,1.7572192312599058,0.16655102062075655,10.550636223726094,7.4729402763629285,2.400399448280776,4.194106380558187
1.15,0.2,0.2,0.0,4.125,0.8798395036693699,-0.8798395036693699,0.09068244545145826,1.7277030817883345,1.3545653227206165,1.8992264900010463,0.1823961449112105,10.412646006995267,7.43294917604729,2.5726263433478107,4.218645122057497
1.0,0.0,0.1,0.2,0.8125,0.7797600644036913,-0.7797600644036913,0.08452161277265202,1.542556119146829,1.222521612772652,1.6386667002657942,0.150142978834843,10.914041488868584,7.667660312857608,2.0033054572057787,4.230021378343344
1.0,0.0,0.3,0.0,2.4375,0.8227646858353896,-0.8227646858353896,0.0412607783872814,1.622114668795471,1.2172607783872813,1.720792799556732,0.1590268349123134,10.820769969455586,7.635777959990987,2.0946535826316564,4.240551930292769
1.0,0.2,0.0,0.0,2.5,0.8277470273937545,-0.8277470273937545,0.06980702325584247,1.631332000678446,1.2221899005250008,1.7328223392655646,0.15962684704632193,10.855456781419223,7.662534726665442,2.1178379624544794,4.257256509319806
0.85,0.0,0.1,0.0,0.8125,0.7851063797646757,-0.7851063797646757,0.014521612772652027,1.55244680256465,1.0790216127726517,1.5867963205877234,0.12945063099559556,12.257926503592808,8.523030939541028,1.7121875249822749,4.59171567819353
1.15,0.0,0.2,0.2,1.625,0.8695541365173807,-0.8695541365173807,0.09844341859148753,1.7086751525571544,1.3559434185914874,1.8789688215749414,0.1561774974015551,12.03098303428335,8.477778059835407,2.5477754073531447,4.694707072181313
1.15,0.2,0.1,0.0,3.3125,0.9249733027489901,-0.9249733027489901,0.08105470053907009,1.811200610085632,1.3529375778082282,1.9901880218351862,0.16251765795247441,12.24598020245396,8.65645293923739,2.6926001616446458,4.811555901553844
1.0,0.0,0.2,0.0,1.625,0.8749004518783652,-0.8749004518783652,0.028443418591487538,1.7185658359749758,1.2124434185914874,1.8207932763303127,0.13548514956230756,13.439061640426928,9.372667712993113,2.2076088245023193,5.073137383230681
1.15,0.0,0.0,0.4,0.0,0.8723908137053206,-0.8723908137053206,0.13999999999999999,1.7139230053548433,1.3595,1.8864464950738618,0.14002538962516098,13.472174582936413,9.41716975218452,2.5646240100529147,5.131014594966266
1.0,0.0,0.0,0.2,0.0,0.8446536846390156,-0.8446536846390156,0.06999999999999999,1.662609316582179,1.216,1.7631639280490692,0.12361734783924745,14.263078434119905,9.888108356995112,2.144007336507668,5.293287154151452
1.15,0.0,0.3,0.0,2.4375,0.9727646858353896,-0.9727646858353896,0.0412607783872814,1.899614668795471,1.3447607783872813,2.0829902057134215,0.1396018349123134,14.920937156891869,10.427655723979413,2.801123530408264,5.657106048986329
1.15,0.2,0.0,0.0,2.5,0.9777470273937544,-0.9777470273937544,0.06980702325584247,1.9088320006784458,1.3496899005250007,2.0957317969605773,0.14020184704632194,14.947961393605313,10.449681034779656,2.8285880405668027,5.671796676053638
1.15,0.0,0.1,0.2,0.8125,0.9297600644036912,-0.9297600644036912,0.08452161277265202,1.820056119146829,1.3500216127726519,1.998432633031771,0.13071797883484304,15.28812372134908,10.636731840438022,2.6979272462630486,5.727777421193884
0.85,0.0,0.0,0.0,0.0,0.85,-0.85,0.0,1.6725,1.0724999999999998,1.70645175,0.10292499999999999,16.579565217391306,11.373975503804349,1.8301695018749997,5.944825265217392
1.0,0.0,0.1,0.0,0.8125,0.9351063797646757,-0.9351063797646757,0.014521612772652027,1.8299468025646501,1.206521612772652,1.9357654007517167,0.11002563099559556,17.5937677724312,12.113466942343381,2.33554279326446,6.373680690910645
1.15,0.0,0.2,0.0,1.625,1.024900451878365,-1.024900451878365,0.028443418591487538,1.9960658359749757,1.3399434185914874,2.186059680299178,0.11606014956230759,18.835575247346885,13.008244798880188,2.9291962812650945,6.879823026894214
1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.9500000000000002,1.2,2.0592,0.08349999999999996,20.0,13.72072,2.47104,7.1536800000000005
1.15,0.0,0.0,0.2,0.0,0.9946536846390155,-0.9946536846390155,0.06999999999999999,1.9401093165821788,1.3435,2.1267090306510528,0.10419234783924747,20.0,13.744348160727869,2.8572335826796893,7.201406664956274
1.15,0.0,0.1,0.0,0.8125,1.0851063797646756,-1.0851063797646756,0.014521612772652027,2.1074468025646502,1.3340216127726519,2.30454798091571,0.09060063099559554,20.0,13.806591793320498,3.074316814213134,7.284688391246883
1.15,0.0,0.0,0.0,0.0,1.15,-1.15,0.0,2.2275,1.3275,2.4317617499999997,0.064075,20.0,13.8511166125,3.2281637231249993,7.344329699999999
